grupedad	codmuer	critred1011
POSNEONATAL	L278	
POSNEONATAL	L279	
POSNEONATAL	L280	
POSNEONATAL	L281	
POSNEONATAL	L282	
POSNEONATAL	L290	
POSNEONATAL	L291	
POSNEONATAL	L292	
POSNEONATAL	L293	
POSNEONATAL	L298	
POSNEONATAL	L299	
POSNEONATAL	L300	
POSNEONATAL	L301	
POSNEONATAL	L302	
POSNEONATAL	L303	
POSNEONATAL	L304	
POSNEONATAL	L305	
POSNEONATAL	L308	
POSNEONATAL	L309	
POSNEONATAL	L410	
POSNEONATAL	L411	
POSNEONATAL	L412	
POSNEONATAL	L413	
POSNEONATAL	L414	
POSNEONATAL	L415	
POSNEONATAL	L418	
POSNEONATAL	L419	
POSNEONATAL	L42X	
POSNEONATAL	L430	
POSNEONATAL	L431	
POSNEONATAL	L432	
POSNEONATAL	L433	
POSNEONATAL	L438	
POSNEONATAL	L439	
POSNEONATAL	L440	
POSNEONATAL	L441	
POSNEONATAL	L442	
POSNEONATAL	L443	
POSNEONATAL	L444	
POSNEONATAL	L448	
POSNEONATAL	L449	
POSNEONATAL	L510	
POSNEONATAL	L511	
POSNEONATAL	L518	
POSNEONATAL	L519	
POSNEONATAL	L52X	
POSNEONATAL	L530	
POSNEONATAL	L531	
POSNEONATAL	L532	
POSNEONATAL	L533	
POSNEONATAL	L538	
POSNEONATAL	L539	
POSNEONATAL	L550	
POSNEONATAL	L551	
POSNEONATAL	L558	
POSNEONATAL	L559	
POSNEONATAL	L560	
POSNEONATAL	L561	
POSNEONATAL	L562	
POSNEONATAL	L563	
POSNEONATAL	L564	
POSNEONATAL	L568	
POSNEONATAL	L569	
POSNEONATAL	L570	
POSNEONATAL	L571	
POSNEONATAL	L572	
POSNEONATAL	L573	
POSNEONATAL	L574	
POSNEONATAL	L575	
POSNEONATAL	L578	
POSNEONATAL	L579	
POSNEONATAL	L580	
POSNEONATAL	L581	
POSNEONATAL	L589	
POSNEONATAL	L590	
POSNEONATAL	L598	
POSNEONATAL	L599	
POSNEONATAL	L600	
POSNEONATAL	L601	
POSNEONATAL	L602	
POSNEONATAL	L603	
POSNEONATAL	L604	
POSNEONATAL	L605	
POSNEONATAL	L608	
POSNEONATAL	L609	
POSNEONATAL	L630	
POSNEONATAL	L631	
POSNEONATAL	L632	
POSNEONATAL	L638	
POSNEONATAL	L639	
POSNEONATAL	L640	
POSNEONATAL	L648	
POSNEONATAL	L649	
POSNEONATAL	L650	
POSNEONATAL	L651	
POSNEONATAL	L652	
POSNEONATAL	L658	
POSNEONATAL	L659	
POSNEONATAL	L660	
POSNEONATAL	L661	
POSNEONATAL	L662	
POSNEONATAL	L663	
POSNEONATAL	L664	
POSNEONATAL	L668	
POSNEONATAL	L669	
POSNEONATAL	L670	
POSNEONATAL	L671	
POSNEONATAL	L678	
POSNEONATAL	L679	
POSNEONATAL	L680	
POSNEONATAL	L681	
POSNEONATAL	L682	
POSNEONATAL	L683	
POSNEONATAL	L688	
POSNEONATAL	L689	
POSNEONATAL	L700	
POSNEONATAL	L701	
POSNEONATAL	L702	
POSNEONATAL	L703	
POSNEONATAL	L704	
POSNEONATAL	L705	
POSNEONATAL	L708	
POSNEONATAL	L709	
POSNEONATAL	L710	
POSNEONATAL	L711	
POSNEONATAL	L718	
POSNEONATAL	L719	
POSNEONATAL	L720	
POSNEONATAL	L721	
POSNEONATAL	L722	
POSNEONATAL	L728	
POSNEONATAL	L729	
POSNEONATAL	L730	
POSNEONATAL	L731	
POSNEONATAL	L732	
POSNEONATAL	L738	
POSNEONATAL	L739	
POSNEONATAL	L740	
POSNEONATAL	L741	
POSNEONATAL	L743	
POSNEONATAL	L744	
POSNEONATAL	L748	
POSNEONATAL	L749	
POSNEONATAL	L750	
POSNEONATAL	L751	
POSNEONATAL	L752	
POSNEONATAL	L758	
POSNEONATAL	L759	
POSNEONATAL	L80X	
POSNEONATAL	L810	
POSNEONATAL	L811	
POSNEONATAL	L812	
POSNEONATAL	L813	
POSNEONATAL	L814	
POSNEONATAL	L815	
POSNEONATAL	L816	
POSNEONATAL	L817	
POSNEONATAL	L818	
POSNEONATAL	L819	
POSNEONATAL	L82X	
POSNEONATAL	L83X	
POSNEONATAL	L84X	
POSNEONATAL	L850	
POSNEONATAL	L851	
POSNEONATAL	L852	
POSNEONATAL	L853	
POSNEONATAL	L858	
POSNEONATAL	L859	
POSNEONATAL	L870	
POSNEONATAL	L871	
POSNEONATAL	L872	
POSNEONATAL	L878	
POSNEONATAL	L879	
POSNEONATAL	M150	
POSNEONATAL	M151	
POSNEONATAL	L900	
POSNEONATAL	L901	
POSNEONATAL	L902	
POSNEONATAL	L903	
POSNEONATAL	L904	
POSNEONATAL	L905	
POSNEONATAL	L906	
POSNEONATAL	L908	
POSNEONATAL	L909	
POSNEONATAL	L910	
POSNEONATAL	L918	
POSNEONATAL	L919	
POSNEONATAL	L920	
POSNEONATAL	L921	
POSNEONATAL	L922	
POSNEONATAL	L923	
POSNEONATAL	L928	
POSNEONATAL	L929	
POSNEONATAL	M152	
POSNEONATAL	M153	
POSNEONATAL	M154	
POSNEONATAL	L940	
POSNEONATAL	L941	
POSNEONATAL	L942	
POSNEONATAL	L943	
POSNEONATAL	L944	
POSNEONATAL	L945	
POSNEONATAL	M158	
POSNEONATAL	L948	
POSNEONATAL	L949	
POSNEONATAL	L950	
POSNEONATAL	L951	
POSNEONATAL	L958	
POSNEONATAL	L959	
POSNEONATAL	M159	
POSNEONATAL	M160	
POSNEONATAL	M161	
POSNEONATAL	M162	
POSNEONATAL	M163	
POSNEONATAL	M164	
POSNEONATAL	M165	
POSNEONATAL	M166	
POSNEONATAL	M020	
POSNEONATAL	M021	
POSNEONATAL	M022	
POSNEONATAL	M023	
POSNEONATAL	M028	
POSNEONATAL	M029	
POSNEONATAL	M050	
POSNEONATAL	M051	
POSNEONATAL	M052	
POSNEONATAL	M053	
POSNEONATAL	M058	
POSNEONATAL	M059	
POSNEONATAL	M060	
POSNEONATAL	M061	
POSNEONATAL	M062	
POSNEONATAL	M063	
POSNEONATAL	M064	
POSNEONATAL	M068	
POSNEONATAL	M069	
POSNEONATAL	M080	
POSNEONATAL	M081	
POSNEONATAL	M082	
POSNEONATAL	M083	
POSNEONATAL	M084	
POSNEONATAL	M088	
POSNEONATAL	M089	
POSNEONATAL	M100	
POSNEONATAL	M101	
POSNEONATAL	M102	
POSNEONATAL	M103	
POSNEONATAL	M104	
POSNEONATAL	M109	
POSNEONATAL	M110	
POSNEONATAL	M111	
POSNEONATAL	M112	
POSNEONATAL	M118	
POSNEONATAL	M119	
POSNEONATAL	M120	
POSNEONATAL	M121	
POSNEONATAL	M122	
POSNEONATAL	M123	
POSNEONATAL	M124	
POSNEONATAL	M125	
POSNEONATAL	M128	
POSNEONATAL	M130	
POSNEONATAL	M131	
POSNEONATAL	M138	
POSNEONATAL	M139	
POSNEONATAL	M200	
POSNEONATAL	M201	
POSNEONATAL	M202	
POSNEONATAL	M203	
POSNEONATAL	M204	
POSNEONATAL	M205	
POSNEONATAL	M206	
POSNEONATAL	M210	
POSNEONATAL	M211	
POSNEONATAL	M212	
POSNEONATAL	M213	
POSNEONATAL	M214	
POSNEONATAL	M215	
POSNEONATAL	M216	
POSNEONATAL	M217	
POSNEONATAL	M218	
POSNEONATAL	M219	
POSNEONATAL	M220	
POSNEONATAL	M221	
POSNEONATAL	M222	
POSNEONATAL	M223	
POSNEONATAL	M224	
POSNEONATAL	M228	
POSNEONATAL	M229	
POSNEONATAL	M230	
POSNEONATAL	M231	
POSNEONATAL	M232	
POSNEONATAL	M233	
POSNEONATAL	M234	
POSNEONATAL	M235	
POSNEONATAL	M236	
POSNEONATAL	M238	
POSNEONATAL	M239	
POSNEONATAL	M240	
POSNEONATAL	M241	
POSNEONATAL	M242	
POSNEONATAL	M243	
POSNEONATAL	M244	
POSNEONATAL	M245	
POSNEONATAL	M246	
POSNEONATAL	M247	
POSNEONATAL	M248	
POSNEONATAL	M249	
POSNEONATAL	M250	
POSNEONATAL	M251	
POSNEONATAL	M252	
POSNEONATAL	M253	
POSNEONATAL	M254	
POSNEONATAL	M255	
POSNEONATAL	M256	
POSNEONATAL	M257	
POSNEONATAL	M258	
POSNEONATAL	M259	
POSNEONATAL	M400	
POSNEONATAL	M401	
POSNEONATAL	M402	
POSNEONATAL	M403	
POSNEONATAL	M404	
POSNEONATAL	M405	
POSNEONATAL	M410	
POSNEONATAL	M411	
POSNEONATAL	M412	
POSNEONATAL	M413	
POSNEONATAL	M414	
POSNEONATAL	M415	
POSNEONATAL	M418	
POSNEONATAL	M419	
POSNEONATAL	M420	
POSNEONATAL	M421	
POSNEONATAL	M429	
POSNEONATAL	M430	
POSNEONATAL	M431	
POSNEONATAL	M432	
POSNEONATAL	M433	
POSNEONATAL	M434	
POSNEONATAL	M435	
POSNEONATAL	M436	
POSNEONATAL	M438	
POSNEONATAL	M439	
POSNEONATAL	M450	
POSNEONATAL	M451	
POSNEONATAL	M452	
POSNEONATAL	M453	
POSNEONATAL	M454	
POSNEONATAL	M455	
POSNEONATAL	M456	
POSNEONATAL	M457	
POSNEONATAL	M458	
POSNEONATAL	M459	
POSNEONATAL	M460	
POSNEONATAL	M461	
POSNEONATAL	M462	
POSNEONATAL	M463	
POSNEONATAL	M464	
POSNEONATAL	M465	
POSNEONATAL	M468	
POSNEONATAL	M469	
POSNEONATAL	M470	
POSNEONATAL	M471	
POSNEONATAL	M472	
POSNEONATAL	M478	
POSNEONATAL	M479	
POSNEONATAL	M480	
POSNEONATAL	M481	
POSNEONATAL	M482	
POSNEONATAL	M483	
POSNEONATAL	M484	
POSNEONATAL	M485	
POSNEONATAL	M488	
POSNEONATAL	M489	
POSNEONATAL	M500	
POSNEONATAL	M501	
POSNEONATAL	M502	
POSNEONATAL	M503	
POSNEONATAL	M508	
POSNEONATAL	M509	
POSNEONATAL	M510	
POSNEONATAL	M511	
POSNEONATAL	M512	
POSNEONATAL	M513	
POSNEONATAL	M514	
POSNEONATAL	M518	
POSNEONATAL	M519	
POSNEONATAL	M530	
POSNEONATAL	M531	
POSNEONATAL	M532	
POSNEONATAL	M533	
POSNEONATAL	M538	
POSNEONATAL	M539	
POSNEONATAL	M540	
POSNEONATAL	M541	
POSNEONATAL	M542	
POSNEONATAL	M543	
POSNEONATAL	M544	
POSNEONATAL	M545	
POSNEONATAL	M546	
POSNEONATAL	M548	
POSNEONATAL	M549	
POSNEONATAL	M601	
POSNEONATAL	P221	
POSNEONATAL	P251	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	P252	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	P253	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	P258	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	M650	
POSNEONATAL	M651	
POSNEONATAL	M652	
POSNEONATAL	M653	
POSNEONATAL	M654	
POSNEONATAL	M658	
POSNEONATAL	M659	
POSNEONATAL	M660	
POSNEONATAL	M661	
POSNEONATAL	M662	
POSNEONATAL	M663	
POSNEONATAL	M664	
POSNEONATAL	M665	
POSNEONATAL	M670	
POSNEONATAL	M671	
POSNEONATAL	M672	
POSNEONATAL	M673	
POSNEONATAL	M674	
POSNEONATAL	M678	
POSNEONATAL	M679	
POSNEONATAL	M700	
POSNEONATAL	M701	
POSNEONATAL	M702	
POSNEONATAL	M703	
POSNEONATAL	M704	
POSNEONATAL	M705	
POSNEONATAL	M706	
POSNEONATAL	M707	
POSNEONATAL	M708	
POSNEONATAL	M709	
POSNEONATAL	M710	
POSNEONATAL	M711	
POSNEONATAL	M712	
POSNEONATAL	M713	
POSNEONATAL	M714	
POSNEONATAL	M715	
POSNEONATAL	M718	
POSNEONATAL	M719	
POSNEONATAL	M720	
POSNEONATAL	M721	
POSNEONATAL	M722	
POSNEONATAL	M724	
POSNEONATAL	M602	
POSNEONATAL	M728	
POSNEONATAL	M729	
POSNEONATAL	M750	
POSNEONATAL	M751	
POSNEONATAL	M752	
POSNEONATAL	M753	
POSNEONATAL	M754	
POSNEONATAL	M755	
POSNEONATAL	M758	
POSNEONATAL	M759	
POSNEONATAL	M760	
POSNEONATAL	M761	
POSNEONATAL	M762	
POSNEONATAL	M763	
POSNEONATAL	M764	
POSNEONATAL	M765	
POSNEONATAL	M766	
POSNEONATAL	M767	
POSNEONATAL	M768	
POSNEONATAL	M769	
POSNEONATAL	M770	
POSNEONATAL	M771	
POSNEONATAL	M772	
POSNEONATAL	M773	
POSNEONATAL	M774	
POSNEONATAL	M775	
POSNEONATAL	M778	
POSNEONATAL	M779	
POSNEONATAL	M790	
POSNEONATAL	M791	
POSNEONATAL	M792	
POSNEONATAL	M793	
POSNEONATAL	M794	
POSNEONATAL	M795	
POSNEONATAL	M796	
POSNEONATAL	M797	
POSNEONATAL	M798	
POSNEONATAL	M799	
POSNEONATAL	M800	
POSNEONATAL	M801	
POSNEONATAL	M802	
POSNEONATAL	M803	
POSNEONATAL	M804	
POSNEONATAL	M805	
POSNEONATAL	M808	
POSNEONATAL	M809	
POSNEONATAL	M810	
POSNEONATAL	M811	
POSNEONATAL	M812	
POSNEONATAL	M813	
POSNEONATAL	M814	
POSNEONATAL	M815	
POSNEONATAL	M816	
POSNEONATAL	M818	
POSNEONATAL	M819	
POSNEONATAL	M830	
POSNEONATAL	M831	
POSNEONATAL	M832	
POSNEONATAL	M833	
POSNEONATAL	M834	
POSNEONATAL	M835	
POSNEONATAL	M838	
POSNEONATAL	M839	
POSNEONATAL	M840	
POSNEONATAL	M841	
POSNEONATAL	M842	
POSNEONATAL	M843	
POSNEONATAL	M844	
POSNEONATAL	M848	
POSNEONATAL	M849	
POSNEONATAL	M850	
POSNEONATAL	M851	
POSNEONATAL	M852	
POSNEONATAL	M853	
POSNEONATAL	M854	
POSNEONATAL	M855	
POSNEONATAL	M856	
POSNEONATAL	M858	
POSNEONATAL	M859	
POSNEONATAL	M910	
POSNEONATAL	M911	
POSNEONATAL	M912	
POSNEONATAL	M913	
POSNEONATAL	M918	
POSNEONATAL	M919	
POSNEONATAL	M920	
POSNEONATAL	M921	
POSNEONATAL	M922	
POSNEONATAL	M870	
POSNEONATAL	M871	
POSNEONATAL	M872	
POSNEONATAL	M873	
POSNEONATAL	M878	
POSNEONATAL	M879	
POSNEONATAL	M880	
POSNEONATAL	M888	
POSNEONATAL	M889	
POSNEONATAL	M890	
POSNEONATAL	M891	
POSNEONATAL	M892	
POSNEONATAL	M893	
POSNEONATAL	M894	
POSNEONATAL	M895	
POSNEONATAL	M896	
POSNEONATAL	M898	
POSNEONATAL	M899	
POSNEONATAL	M940	
POSNEONATAL	M941	
POSNEONATAL	M942	
POSNEONATAL	M943	
POSNEONATAL	M948	
POSNEONATAL	M949	
POSNEONATAL	M950	
POSNEONATAL	M951	
POSNEONATAL	M952	
POSNEONATAL	M953	
POSNEONATAL	M954	
POSNEONATAL	M955	
POSNEONATAL	M958	
POSNEONATAL	M959	
POSNEONATAL	M990	
POSNEONATAL	M991	
POSNEONATAL	M992	
POSNEONATAL	M993	
POSNEONATAL	M994	
POSNEONATAL	M995	
POSNEONATAL	M996	
POSNEONATAL	M997	
POSNEONATAL	M998	
POSNEONATAL	M999	
POSNEONATAL	M923	
POSNEONATAL	M924	
POSNEONATAL	M925	
POSNEONATAL	M926	
POSNEONATAL	M927	
POSNEONATAL	M928	
POSNEONATAL	M929	
POSNEONATAL	M930	
POSNEONATAL	M931	
POSNEONATAL	M932	
POSNEONATAL	M938	
POSNEONATAL	M939	
POSNEONATAL	N030	
POSNEONATAL	N031	
POSNEONATAL	N032	
POSNEONATAL	N033	
POSNEONATAL	N034	
POSNEONATAL	N035	
POSNEONATAL	N036	
POSNEONATAL	N037	
POSNEONATAL	N038	
POSNEONATAL	N039	
POSNEONATAL	K412	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K413	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K414	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K440	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K441	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K460	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K461	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K469	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K560	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K561	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K562	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K563	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K564	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N060	
POSNEONATAL	N061	
POSNEONATAL	N062	
POSNEONATAL	N063	
POSNEONATAL	N064	
POSNEONATAL	N065	
POSNEONATAL	N066	
POSNEONATAL	N067	
POSNEONATAL	N068	
POSNEONATAL	N069	
POSNEONATAL	N210	
POSNEONATAL	N211	
POSNEONATAL	N218	
POSNEONATAL	N219	
POSNEONATAL	N23X	
POSNEONATAL	N26X	
POSNEONATAL	N270	
POSNEONATAL	N271	
POSNEONATAL	N279	
POSNEONATAL	N300	
POSNEONATAL	N301	
POSNEONATAL	N302	
POSNEONATAL	N303	
POSNEONATAL	N304	
POSNEONATAL	N308	
POSNEONATAL	N309	
POSNEONATAL	N320	
POSNEONATAL	N328	
POSNEONATAL	N329	
POSNEONATAL	N340	
POSNEONATAL	N341	
POSNEONATAL	N342	
POSNEONATAL	N343	
POSNEONATAL	N390	
POSNEONATAL	N391	
POSNEONATAL	N392	
POSNEONATAL	N393	
POSNEONATAL	N394	
POSNEONATAL	N398	
POSNEONATAL	N399	
POSNEONATAL	N40X	
POSNEONATAL	N410	
POSNEONATAL	N411	
POSNEONATAL	N412	
POSNEONATAL	N413	
POSNEONATAL	N418	
POSNEONATAL	N419	
POSNEONATAL	N420	
POSNEONATAL	N421	
POSNEONATAL	N422	
POSNEONATAL	N428	
POSNEONATAL	N429	
POSNEONATAL	N430	
POSNEONATAL	N431	
POSNEONATAL	N432	
POSNEONATAL	N433	
POSNEONATAL	N434	
POSNEONATAL	N44X	
POSNEONATAL	N46X	
POSNEONATAL	N47X	
POSNEONATAL	N480	
POSNEONATAL	N481	
POSNEONATAL	N482	
POSNEONATAL	N483	
POSNEONATAL	N484	
POSNEONATAL	N485	
POSNEONATAL	N486	
POSNEONATAL	N488	
POSNEONATAL	N489	
POSNEONATAL	N490	
POSNEONATAL	N491	
POSNEONATAL	N492	
POSNEONATAL	N498	
POSNEONATAL	N499	
POSNEONATAL	N500	
POSNEONATAL	N501	
POSNEONATAL	N508	
POSNEONATAL	N509	
POSNEONATAL	N600	
POSNEONATAL	N601	
POSNEONATAL	N602	
POSNEONATAL	N603	
POSNEONATAL	N604	
POSNEONATAL	N608	
POSNEONATAL	N609	
POSNEONATAL	N61X	
POSNEONATAL	N62X	
POSNEONATAL	N63X	
POSNEONATAL	N640	
POSNEONATAL	N641	
POSNEONATAL	N642	
POSNEONATAL	N643	
POSNEONATAL	N644	
POSNEONATAL	N645	
POSNEONATAL	N648	
POSNEONATAL	N649	
POSNEONATAL	N700	
POSNEONATAL	N701	
POSNEONATAL	N709	
POSNEONATAL	N710	
POSNEONATAL	N711	
POSNEONATAL	N719	
POSNEONATAL	N72X	
POSNEONATAL	N730	
POSNEONATAL	N731	
POSNEONATAL	N732	
POSNEONATAL	N733	
POSNEONATAL	N734	
POSNEONATAL	N735	
POSNEONATAL	N736	
POSNEONATAL	N738	
POSNEONATAL	N739	
POSNEONATAL	N750	
POSNEONATAL	N751	
POSNEONATAL	N758	
POSNEONATAL	N759	
POSNEONATAL	N760	
POSNEONATAL	N761	
POSNEONATAL	N762	
POSNEONATAL	N763	
POSNEONATAL	N764	
POSNEONATAL	N765	
POSNEONATAL	N766	
POSNEONATAL	N768	
POSNEONATAL	N800	
POSNEONATAL	N801	
POSNEONATAL	N802	
POSNEONATAL	N803	
POSNEONATAL	N804	
POSNEONATAL	N805	
POSNEONATAL	N806	
POSNEONATAL	N808	
POSNEONATAL	N809	
POSNEONATAL	N810	
POSNEONATAL	N811	
POSNEONATAL	N812	
POSNEONATAL	N813	
POSNEONATAL	N814	
POSNEONATAL	N815	
POSNEONATAL	N816	
POSNEONATAL	N818	
POSNEONATAL	N819	
POSNEONATAL	N830	
POSNEONATAL	N831	
POSNEONATAL	N832	
POSNEONATAL	N833	
POSNEONATAL	N834	
POSNEONATAL	N835	
POSNEONATAL	N836	
POSNEONATAL	N837	
POSNEONATAL	N838	
POSNEONATAL	N839	
POSNEONATAL	N840	
POSNEONATAL	N841	
POSNEONATAL	N842	
POSNEONATAL	N843	
POSNEONATAL	N848	
POSNEONATAL	N849	
POSNEONATAL	N850	
POSNEONATAL	N851	
POSNEONATAL	N852	
POSNEONATAL	N853	
POSNEONATAL	N854	
POSNEONATAL	N855	
POSNEONATAL	N856	
POSNEONATAL	N857	
POSNEONATAL	N858	
POSNEONATAL	N859	
POSNEONATAL	N86X	
POSNEONATAL	N870	
POSNEONATAL	N871	
POSNEONATAL	N872	
POSNEONATAL	N879	
POSNEONATAL	N880	
POSNEONATAL	N881	
POSNEONATAL	N882	
POSNEONATAL	N883	
POSNEONATAL	N884	
POSNEONATAL	N888	
POSNEONATAL	N889	
POSNEONATAL	N890	
POSNEONATAL	N891	
POSNEONATAL	N892	
POSNEONATAL	N893	
POSNEONATAL	N894	
POSNEONATAL	N895	
POSNEONATAL	N896	
POSNEONATAL	N897	
POSNEONATAL	N898	
POSNEONATAL	N899	
POSNEONATAL	N900	
POSNEONATAL	N901	
POSNEONATAL	N902	
POSNEONATAL	N903	
POSNEONATAL	N904	
POSNEONATAL	N905	
POSNEONATAL	N906	
POSNEONATAL	N907	
POSNEONATAL	N908	
POSNEONATAL	N909	
POSNEONATAL	N910	
POSNEONATAL	N911	
POSNEONATAL	N912	
POSNEONATAL	N913	
POSNEONATAL	N914	
POSNEONATAL	N915	
POSNEONATAL	N920	
POSNEONATAL	N921	
POSNEONATAL	N922	
POSNEONATAL	N923	
POSNEONATAL	N924	
POSNEONATAL	N925	
POSNEONATAL	N926	
POSNEONATAL	N930	
POSNEONATAL	N938	
POSNEONATAL	N939	
POSNEONATAL	N940	
POSNEONATAL	N941	
POSNEONATAL	N942	
POSNEONATAL	N943	
POSNEONATAL	N944	
POSNEONATAL	N945	
POSNEONATAL	N946	
POSNEONATAL	N948	
POSNEONATAL	N949	
POSNEONATAL	N950	
POSNEONATAL	N951	
POSNEONATAL	N952	
POSNEONATAL	N953	
POSNEONATAL	N958	
POSNEONATAL	N959	
POSNEONATAL	N96X	
POSNEONATAL	N970	
POSNEONATAL	N971	
POSNEONATAL	N972	
POSNEONATAL	N973	
POSNEONATAL	N974	
POSNEONATAL	N978	
POSNEONATAL	N979	
POSNEONATAL	N980	
POSNEONATAL	N981	
POSNEONATAL	N982	
POSNEONATAL	N983	
POSNEONATAL	N988	
POSNEONATAL	N989	
POSNEONATAL	K565	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K566	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K567	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K650	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K658	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K659	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K750	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K751	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K752	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K753	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K754	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K758	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K759	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K900	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K901	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K902	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K903	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K904	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K908	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	K909	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L00X	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L010	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L011	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L020	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L021	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L022	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L023	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L024	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L028	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L029	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L030	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L031	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L032	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L033	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	Q373	
POSNEONATAL	L038	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L039	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L040	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L041	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L042	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L043	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L048	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L049	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L050	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L059	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L080	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L081	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L088	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L089	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L120	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L121	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L122	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L123	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L128	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	L129	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N054	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N055	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N056	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N057	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N058	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N059	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N170	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N178	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N179	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N180	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N188	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N189	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N19X	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N200	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N201	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N202	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N209	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N280	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N281	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N288	REDUCIBLE POR TRATAMIENTO
POSNEONATAL	N289	REDUCIBLE POR TRATAMIENTO
